player,playerLabel,club,clubLabel,clubCountry,clubCountryLabel,playerNationality,playerNationalityLabel,title,titleLabel,sportNumber,totalGoals
http://www.wikidata.org/entity/Q112322527,Joan Ferrera,http://www.wikidata.org/entity/Q11106502,Q11106502,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q48782043,Buero Vallejo Awards,,
http://www.wikidata.org/entity/Q49704,Серхио Бускетс,http://www.wikidata.org/entity/Q112841080,Q112841080,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,5,
http://www.wikidata.org/entity/Q49704,Серхио Бускетс,http://www.wikidata.org/entity/Q112841087,Q112841087,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,5,
http://www.wikidata.org/entity/Q108111889,Гави,http://www.wikidata.org/entity/Q123783447,Q123783447,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q57083219,Трофей Копа,6,
http://www.wikidata.org/entity/Q208104,Хаби Алонсо,http://www.wikidata.org/entity/Q1967477,Antiguoko,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20113894,премия правительства Страны Басков «Лан Онари»,,
http://www.wikidata.org/entity/Q704688,Арсений Иглесиас,http://www.wikidata.org/entity/Q3325336,Bergantiños FC,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q931702,медаль Кастелао,,
http://www.wikidata.org/entity/Q704688,Арсений Иглесиас,http://www.wikidata.org/entity/Q3325336,Bergantiños FC,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q5557260,любимый сын,,
http://www.wikidata.org/entity/Q704688,Арсений Иглесиас,http://www.wikidata.org/entity/Q3325336,Bergantiños FC,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q5897678,приёмный сын,,
http://www.wikidata.org/entity/Q187891,Фернандо Льоренте,http://www.wikidata.org/entity/Q970474,CA River Ebro,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,20,
http://www.wikidata.org/entity/Q2618093,Анхель Алонсо Эррера,http://www.wikidata.org/entity/Q8347054,CD Benicarló,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20102373,Civic Service Award,,
http://www.wikidata.org/entity/Q439792,Франсиско Пуньяль,http://www.wikidata.org/entity/Q5010072,CD Egüés,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20021466,Q20021466,,
http://www.wikidata.org/entity/Q268412,Игнасио Соко,http://www.wikidata.org/entity/Q5010113,CD Oberena,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q118429,премия Франциска Ксаверия,,
http://www.wikidata.org/entity/Q439792,Франсиско Пуньяль,http://www.wikidata.org/entity/Q5010113,CD Oberena,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20021466,Q20021466,,
http://www.wikidata.org/entity/Q17499,Сеск Фабрегас,http://www.wikidata.org/entity/Q3160759,CE Mataró,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q19041,Даниэль Гуиса,http://www.wikidata.org/entity/Q5774012,Club Deportivo Rota,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,21,
http://www.wikidata.org/entity/Q19041,Даниэль Гуиса,http://www.wikidata.org/entity/Q5774012,Club Deportivo Rota,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q6008395,медаль Андалусии,21,
http://www.wikidata.org/entity/Q216282,Хуан Гутьеррес Морено,http://www.wikidata.org/entity/Q5202316,Cádiz CF B,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q6008395,медаль Андалусии,,
http://www.wikidata.org/entity/Q9014378,José María Ceballos,http://www.wikidata.org/entity/Q2120298,Deportivo Rayo Cantabria,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q19041,Даниэль Гуиса,http://www.wikidata.org/entity/Q5299159,Dos Hermanas CF,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,21,
http://www.wikidata.org/entity/Q19041,Даниэль Гуиса,http://www.wikidata.org/entity/Q5299159,Dos Hermanas CF,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q6008395,медаль Андалусии,21,
http://www.wikidata.org/entity/Q342435,Хосеп Самитьер,http://www.wikidata.org/entity/Q20106615,Futbol Club Internacional,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q15889641,серебряная медаль Олимпийских игр,,
http://www.wikidata.org/entity/Q576614,Луис Арагонес,http://www.wikidata.org/entity/Q572393,Getafe Deportivo,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q109327842,Абде Эззалзули,http://www.wikidata.org/entity/Q9006245,Hércules CF B,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q55381724,офицер ордена Трона,7,
http://www.wikidata.org/entity/Q109327842,Абде Эззалзули,http://www.wikidata.org/entity/Q9006245,Hércules CF B,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q1028,Марокко,http://www.wikidata.org/entity/Q55381724,офицер ордена Трона,7,
http://www.wikidata.org/entity/Q19041,Даниэль Гуиса,http://www.wikidata.org/entity/Q847030,Jerez Industrial CF,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,21,
http://www.wikidata.org/entity/Q19041,Даниэль Гуиса,http://www.wikidata.org/entity/Q847030,Jerez Industrial CF,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q6008395,медаль Андалусии,21,
http://www.wikidata.org/entity/Q114630463,Rafa Verdú,http://www.wikidata.org/entity/Q1244017,RCD Córdoba,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q111012180,Dearest son of Jerez de la Frontera,,
http://www.wikidata.org/entity/Q108111889,Гави,http://www.wikidata.org/entity/Q30115785,Real Betis cantera,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q57083219,Трофей Копа,6,
http://www.wikidata.org/entity/Q1363074,Фелисьяно Ривилья,http://www.wikidata.org/entity/Q7301187,Real Ávila CF,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q6153126,Patricio Arabolaza Prize,,
http://www.wikidata.org/entity/Q312408,Тельмо Сарра,http://www.wikidata.org/entity/Q910711,SD Erandio Club,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20113894,премия правительства Страны Басков «Лан Онари»,,
http://www.wikidata.org/entity/Q6066409,Iraia Iturregi,http://www.wikidata.org/entity/Q754699,SD Leioa,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q60448888,глашатай Недели Бильбао,,
http://www.wikidata.org/entity/Q493081,Франсиско Хенто,http://www.wikidata.org/entity/Q6130825,SD Unión Club,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30278709,Большой крест Королевского ордена Спортивных заслуг,11,
http://www.wikidata.org/entity/Q215963,Андони Субисаррета,http://www.wikidata.org/entity/Q1648770,UD Aretxabaleta,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q188793,Жоан Капдевила,http://www.wikidata.org/entity/Q7864446,UE Tàrrega,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,6,
http://www.wikidata.org/entity/Q49704,Серхио Бускетс,http://www.wikidata.org/entity/Q112840839,UFB Jàbac i Terrassa,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,5,
http://www.wikidata.org/entity/Q529173,Хосе Анхель Ирибар,http://www.wikidata.org/entity/Q913112,Zarautz KE,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q60448888,глашатай Недели Бильбао,,
http://www.wikidata.org/entity/Q529173,Хосе Анхель Ирибар,http://www.wikidata.org/entity/Q913112,Zarautz KE,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q109915176,Lauaxeta Award,,
http://www.wikidata.org/entity/Q359484,Адриан Илие,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q218,Румыния,http://www.wikidata.org/entity/Q26706836,орден «За спортивные заслуги»,,
http://www.wikidata.org/entity/Q342680,Александр Владимирович Мостовой,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q342680,Александр Владимирович Мостовой,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q592296,мастер спорта СССР международного класса,,
http://www.wikidata.org/entity/Q215963,Андони Субисаррета,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q296215,Космин Контра,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q218,Румыния,http://www.wikidata.org/entity/Q15123902,почётный гражданин Тимишоары,,
http://www.wikidata.org/entity/Q351724,Мануэль Ребольедо,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q317863,Марио Жардел,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q155,Бразилия,http://www.wikidata.org/entity/Q233454,Золотая бутса,,
http://www.wikidata.org/entity/Q461305,Никола Берти,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q38,Италия,http://www.wikidata.org/entity/Q14539720,кавалер ордена «За заслуги перед Итальянской Республикой»,,
http://www.wikidata.org/entity/Q298305,Хорхе Вальдано,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q21823330,премия Мануэля Васкеса Монтальбана в области спортивной журналистики,,
http://www.wikidata.org/entity/Q298305,Хорхе Вальдано,http://www.wikidata.org/entity/Q223620,Алавес,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q414,Аргентина,http://www.wikidata.org/entity/Q21823330,премия Мануэля Васкеса Монтальбана в области спортивной журналистики,,
http://www.wikidata.org/entity/Q215963,Андони Субисаррета,http://www.wikidata.org/entity/Q5260721,Алавес В,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q704688,Арсений Иглесиас,http://www.wikidata.org/entity/Q576285,Альбасете,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q931702,медаль Кастелао,,
http://www.wikidata.org/entity/Q704688,Арсений Иглесиас,http://www.wikidata.org/entity/Q576285,Альбасете,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q5557260,любимый сын,,
http://www.wikidata.org/entity/Q704688,Арсений Иглесиас,http://www.wikidata.org/entity/Q576285,Альбасете,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q5897678,приёмный сын,,
http://www.wikidata.org/entity/Q926533,"Зозуля, Роман Вячеславович",http://www.wikidata.org/entity/Q576285,Альбасете,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q29017281,орден «За заслуги» III степени,,
http://www.wikidata.org/entity/Q703661,Сальва Бальеста,http://www.wikidata.org/entity/Q576285,Альбасете,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,,
http://www.wikidata.org/entity/Q455540,Эстебан Солари,http://www.wikidata.org/entity/Q10407,Альмерия,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q414,Аргентина,http://www.wikidata.org/entity/Q16327504,Cypriot First Division top goalscorers,,
http://www.wikidata.org/entity/Q18062338,Мунир Моханд Мохамеди,http://www.wikidata.org/entity/Q2569964,Альмерия Б,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q55381724,офицер ордена Трона,,
http://www.wikidata.org/entity/Q18062338,Мунир Моханд Мохамеди,http://www.wikidata.org/entity/Q2569964,Альмерия Б,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q1028,Марокко,http://www.wikidata.org/entity/Q55381724,офицер ордена Трона,,
http://www.wikidata.org/entity/Q482602,Роберту Северу,http://www.wikidata.org/entity/Q1091462,Альсира,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q45,Португалия,http://www.wikidata.org/entity/Q20860117,офицер ордена Инфанта дона Энрике,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q697509,Амуррио,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20884576,Большой крест ордена Альфонса X Мудрого,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q697509,Амуррио,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q28870378,Большой крест ордена Сиснероса,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q697509,Амуррио,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q47221960,Национальная журналистская премия имени Франсиско Франко,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q697509,Амуррио,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q72923021,премия Мариано де Кавии,,
http://www.wikidata.org/entity/Q6066409,Iraia Iturregi,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q60448888,глашатай Недели Бильбао,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20884576,Большой крест ордена Альфонса X Мудрого,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q28870378,Большой крест ордена Сиснероса,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q47221960,Национальная журналистская премия имени Франсиско Франко,,
http://www.wikidata.org/entity/Q24251491,Lucio del Álamo Urrutia,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q72923021,премия Мариано де Кавии,,
http://www.wikidata.org/entity/Q215963,Андони Субисаррета,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q251805,Анхель Мария Вильяр,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q44073,Биксант Лизаразю,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q10855195,офицер ордена Почётного легиона,,
http://www.wikidata.org/entity/Q44073,Биксант Лизаразю,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q10855271,кавалер ордена Почётного легиона,,
http://www.wikidata.org/entity/Q1648762,Иньиго Лисерансу,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q60448888,глашатай Недели Бильбао,,
http://www.wikidata.org/entity/Q1043209,Карлос Руис Эрреро,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,,
http://www.wikidata.org/entity/Q312408,Тельмо Сарра,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q20113894,премия правительства Страны Басков «Лан Онари»,,
http://www.wikidata.org/entity/Q187891,Фернандо Льоренте,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,20,
http://www.wikidata.org/entity/Q1411240,Фидель Уриарте,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,,
http://www.wikidata.org/entity/Q380878,Хосе Антонио Агирре,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q634370,крест Дерева Герники,,
http://www.wikidata.org/entity/Q529173,Хосе Анхель Ирибар,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q60448888,глашатай Недели Бильбао,,
http://www.wikidata.org/entity/Q529173,Хосе Анхель Ирибар,http://www.wikidata.org/entity/Q8687,Атлетик Бильбао,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q109915176,Lauaxeta Award,,
http://www.wikidata.org/entity/Q22706887,József Tóth-Zele,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q28,Венгрия,http://www.wikidata.org/entity/Q458883,командор ордена Заслуг Венгрии,,
http://www.wikidata.org/entity/Q22706887,József Tóth-Zele,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q28,Венгрия,http://www.wikidata.org/entity/Q458902,офицерский крест ордена Заслуг Венгрии,,
http://www.wikidata.org/entity/Q1975921,Агустин Пагола Гомес,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q9387384,заслуженный мастер спорта СССР,,
http://www.wikidata.org/entity/Q1975921,Агустин Пагола Гомес,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q15180,СССР,http://www.wikidata.org/entity/Q9387384,заслуженный мастер спорта СССР,,
http://www.wikidata.org/entity/Q455462,Антуан Гризманн,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q142,Франция,http://www.wikidata.org/entity/Q10855271,кавалер ордена Почётного легиона,7,
http://www.wikidata.org/entity/Q83006,Давид Вилья,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,,
http://www.wikidata.org/entity/Q265055,Даниел Продан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q218,Румыния,http://www.wikidata.org/entity/Q26706836,орден «За спортивные заслуги»,,
http://www.wikidata.org/entity/Q245011,Деметрио Альбертини,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q38,Италия,http://www.wikidata.org/entity/Q14539720,кавалер ордена «За заслуги перед Итальянской Республикой»,,
http://www.wikidata.org/entity/Q245011,Деметрио Альбертини,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q38,Италия,http://www.wikidata.org/entity/Q14539726,офицер ордена «За заслуги перед Итальянской Республикой»,,
http://www.wikidata.org/entity/Q258115,Диего Симеоне,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q414,Аргентина,http://www.wikidata.org/entity/Q98594709,Почётный гражданин Буэнос-Айреса,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q233454,Золотая бутса,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q931502,орден Изабеллы Католической,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q17355204,Золотой мяч чемпионата мира,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q77,Уругвай,http://www.wikidata.org/entity/Q233454,Золотая бутса,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q77,Уругвай,http://www.wikidata.org/entity/Q729513,Трофей Пичичи,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q77,Уругвай,http://www.wikidata.org/entity/Q931502,орден Изабеллы Католической,,
http://www.wikidata.org/entity/Q261534,Диего Форлан,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q77,Уругвай,http://www.wikidata.org/entity/Q17355204,Золотой мяч чемпионата мира,,
http://www.wikidata.org/entity/Q188793,Жоан Капдевила,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q30860334,золотая медаль Королевского ордена Спортивных заслуг,6,
http://www.wikidata.org/entity/Q351972,Жуан Виейра Пинту,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q45,Португалия,http://www.wikidata.org/entity/Q20860283,кавалер ордена Инфанта дона Энрике,,
http://www.wikidata.org/entity/Q353684,Игорь Иванович Добровольский,http://www.wikidata.org/entity/Q8701,Атлетико Мадрид,http://www.wikidata.org/entity/Q29,Испания,http://www.wikidata.org/entity/Q159,Россия,http://www.wikidata.org/entity/Q960966,орден «Знак Почёта»,,
